weights,accuracy,time
"[1.9779852014625612, 1.3923445320585912, 1.1623211721000006, 1.1623211721000006, 1.162321172100001, 1.1859210000000004, 1.594404900000001, 1.0781100000000003, 0.7290000000000001, 1.1, 1.1979000000000004, 1.0781100000000003, 1.0890000000000002, 1.0890000000000002, 1.3310000000000004, 0.9, 0.8910000000000001, 0.9900000000000001, 0.9, 1.3310000000000004, 1.1, 0.9900000000000001, 0.7290000000000001, 1.1, 0.9, 1.1979000000000004, 0.9, 1.2100000000000002, 1.0, 1.0, 1.1859210000000004, 1.2100000000000002, 1.0890000000000002, 1.0, 1.0, 1.1, 1.0, 1.0, 1.1, 1.0, 1.0, 0.9900000000000001]",0.51,2.188032865524292
"[1.9779852014625612, 1.3923445320585912, 1.1623211721000006, 1.1623211721000006, 1.162321172100001, 1.1859210000000004, 1.753845390000001, 1.0781100000000003, 0.7290000000000001, 1.1, 1.1979000000000004, 1.0781100000000003, 1.0890000000000002, 1.0890000000000002, 1.3310000000000004, 0.9, 0.8910000000000001, 0.9900000000000001, 0.9, 1.3310000000000004, 1.1, 0.9900000000000001, 0.7290000000000001, 1.2100000000000002, 0.9, 1.1979000000000004, 0.9, 1.2100000000000002, 1.0, 1.0, 1.1859210000000004, 1.2100000000000002, 1.0890000000000002, 1.0, 1.0, 1.1, 1.0, 1.0, 1.1, 1.0, 1.0, 0.9900000000000001]",0.45,2.4441733360290527
"[1.9779852014625612, 1.253110078852732, 1.1623211721000006, 1.1623211721000006, 1.162321172100001, 1.3045131000000005, 1.753845390000001, 1.0781100000000003, 0.7290000000000001, 1.2100000000000002, 1.1979000000000004, 1.0781100000000003, 1.0890000000000002, 1.0890000000000002, 1.3310000000000004, 0.9, 0.8910000000000001, 0.9900000000000001, 0.9, 1.3310000000000004, 1.1, 0.9900000000000001, 0.7290000000000001, 1.2100000000000002, 0.9, 1.1979000000000004, 0.9, 1.2100000000000002, 1.0, 1.0, 1.3045131000000005, 1.2100000000000002, 1.0890000000000002, 1.0, 1.0, 1.1, 1.0, 1.0, 1.1, 1.0, 1.0, 0.9900000000000001]",0.48,1.7691981792449951
"[1.9779852014625612, 1.3784210867380053, 1.1623211721000006, 1.278553289310001, 1.162321172100001, 1.3045131000000005, 1.753845390000001, 1.0781100000000003, 0.6561000000000001, 1.2100000000000002, 1.1979000000000004, 1.0781100000000003, 1.0890000000000002, 1.0890000000000002, 1.3310000000000004, 0.9, 0.8910000000000001, 0.9900000000000001, 0.9, 1.3310000000000004, 1.1, 0.9900000000000001, 0.7290000000000001, 1.2100000000000002, 0.9900000000000001, 1.1979000000000004, 0.9, 1.2100000000000002, 1.0, 1.0, 1.3045131000000005, 1.2100000000000002, 1.0890000000000002, 1.0, 1.0, 1.1, 1.0, 1.0, 1.1, 1.0, 1.0, 0.9900000000000001]",0.49,1.735863447189331
"[1.9779852014625612, 1.3784210867380053, 1.278553289310001, 1.4064086182410012, 1.162321172100001, 1.3045131000000005, 1.753845390000001, 1.0781100000000003, 0.6561000000000001, 1.2100000000000002, 1.1979000000000004, 1.0781100000000003, 1.0890000000000002, 1.0890000000000002, 1.3310000000000004, 0.9, 0.8910000000000001, 0.9900000000000001, 0.9, 1.4641000000000006, 1.1, 0.9900000000000001, 0.7290000000000001, 1.2100000000000002, 0.9900000000000001, 1.1979000000000004, 0.9, 1.2100000000000002, 1.0, 1.0, 1.3045131000000005, 1.2100000000000002, 1.0890000000000002, 1.0, 1.0, 1.1, 1.0, 1.0, 1.1, 1.0, 1.0, 0.9900000000000001]",0.5,1.8606607913970947
"[2.1757837216088176, 1.3784210867380053, 1.278553289310001, 1.4064086182410012, 1.162321172100001, 1.4349644100000007, 1.753845390000001, 1.0781100000000003, 0.6561000000000001, 1.2100000000000002, 1.1979000000000004, 1.0781100000000003, 1.0890000000000002, 1.0890000000000002, 1.3310000000000004, 0.9, 0.8910000000000001, 0.9900000000000001, 0.9, 1.4641000000000006, 1.1, 0.9900000000000001, 0.7290000000000001, 1.2100000000000002, 0.9900000000000001, 1.1979000000000004, 0.9, 1.2100000000000002, 1.0, 1.0, 1.3045131000000005, 1.2100000000000002, 1.0890000000000002, 1.0, 1.0, 1.1, 1.0, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.44,1.8762681484222408
"[2.1757837216088176, 1.3784210867380053, 1.278553289310001, 1.4064086182410012, 1.162321172100001, 1.4349644100000007, 1.753845390000001, 0.9702990000000004, 0.6561000000000001, 1.2100000000000002, 1.1979000000000004, 1.0781100000000003, 1.0890000000000002, 1.0890000000000002, 1.3310000000000004, 0.9, 0.8910000000000001, 0.9900000000000001, 0.9, 1.4641000000000006, 1.1, 0.9900000000000001, 0.7290000000000001, 1.2100000000000002, 0.9900000000000001, 1.1979000000000004, 0.9, 1.2100000000000002, 1.0, 1.0, 1.3045131000000005, 1.2100000000000002, 1.0890000000000002, 1.0, 1.0, 1.1, 1.0, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.58,1.7206871509552002
"[2.1757837216088176, 1.3784210867380053, 1.278553289310001, 1.4064086182410012, 1.162321172100001, 1.4349644100000007, 1.753845390000001, 0.8732691000000004, 0.6561000000000001, 1.2100000000000002, 1.1979000000000004, 1.0781100000000003, 1.0890000000000002, 1.0890000000000002, 1.3310000000000004, 0.81, 0.8910000000000001, 0.9900000000000001, 0.9, 1.4641000000000006, 1.1, 0.9900000000000001, 0.7290000000000001, 1.2100000000000002, 0.9900000000000001, 1.1979000000000004, 0.9, 1.2100000000000002, 1.0, 1.0, 1.3045131000000005, 1.2100000000000002, 1.0890000000000002, 1.0, 1.0, 1.1, 1.0, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.38,1.7120168209075928
"[2.1757837216088176, 1.3784210867380053, 1.278553289310001, 1.4064086182410012, 1.162321172100001, 1.4349644100000007, 1.753845390000001, 0.8732691000000004, 0.6561000000000001, 1.2100000000000002, 1.0781100000000003, 1.0781100000000003, 1.0890000000000002, 1.0890000000000002, 1.3310000000000004, 0.81, 0.8910000000000001, 0.9900000000000001, 0.9, 1.4641000000000006, 1.1, 0.9900000000000001, 0.7290000000000001, 1.2100000000000002, 0.9900000000000001, 1.1979000000000004, 0.9, 1.2100000000000002, 1.0, 1.0, 1.3045131000000005, 1.2100000000000002, 1.0890000000000002, 1.0, 1.0, 1.1, 1.0, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.43,1.670473337173462
"[2.3933620937696998, 1.3784210867380053, 1.1506979603790009, 1.4064086182410012, 1.162321172100001, 1.4349644100000007, 1.753845390000001, 0.8732691000000004, 0.6561000000000001, 1.2100000000000002, 1.0781100000000003, 1.0781100000000003, 1.0890000000000002, 1.0890000000000002, 1.3310000000000004, 0.81, 0.8910000000000001, 0.9900000000000001, 0.9, 1.4641000000000006, 1.1, 0.9900000000000001, 0.7290000000000001, 1.0890000000000002, 0.9900000000000001, 1.1979000000000004, 0.9, 1.2100000000000002, 1.0, 1.0, 1.3045131000000005, 1.2100000000000002, 1.0890000000000002, 1.0, 1.0, 1.1, 1.0, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.47,1.7857892513275146
"[2.3933620937696998, 1.3784210867380053, 1.1506979603790009, 1.4064086182410012, 1.162321172100001, 1.5784608510000009, 1.753845390000001, 0.8732691000000004, 0.6561000000000001, 1.2100000000000002, 0.9702990000000004, 1.0781100000000003, 1.0890000000000002, 1.0890000000000002, 1.3310000000000004, 0.81, 0.8910000000000001, 1.0890000000000002, 0.9, 1.4641000000000006, 1.1, 0.9900000000000001, 0.7290000000000001, 1.0890000000000002, 0.9900000000000001, 1.1979000000000004, 0.9900000000000001, 1.2100000000000002, 1.0, 1.0, 1.3045131000000005, 1.2100000000000002, 1.0890000000000002, 1.0, 1.0, 1.1, 1.0, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.52,1.5847253799438477
"[2.3933620937696998, 1.516263195411806, 1.1506979603790009, 1.265767756416901, 1.162321172100001, 1.5784608510000009, 1.753845390000001, 0.8732691000000004, 0.6561000000000001, 1.2100000000000002, 0.9702990000000004, 1.0781100000000003, 1.0890000000000002, 1.0890000000000002, 1.1979000000000004, 0.81, 0.8910000000000001, 1.0890000000000002, 0.9, 1.4641000000000006, 0.9900000000000001, 0.9900000000000001, 0.7290000000000001, 1.0890000000000002, 0.9900000000000001, 1.1979000000000004, 0.9900000000000001, 1.2100000000000002, 1.0, 1.0, 1.3045131000000005, 1.2100000000000002, 1.0890000000000002, 1.0, 1.0, 1.1, 1.0, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.5,1.854987382888794
"[2.15402588439273, 1.516263195411806, 1.1506979603790009, 1.265767756416901, 1.162321172100001, 1.5784608510000009, 1.753845390000001, 0.8732691000000004, 0.6561000000000001, 1.2100000000000002, 0.9702990000000004, 1.0781100000000003, 0.9801000000000002, 1.0890000000000002, 1.1979000000000004, 0.81, 0.8910000000000001, 1.0890000000000002, 0.9, 1.4641000000000006, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 1.0890000000000002, 0.9900000000000001, 1.1979000000000004, 0.9900000000000001, 1.2100000000000002, 1.0, 1.0, 1.3045131000000005, 1.2100000000000002, 1.0890000000000002, 1.0, 1.0, 1.1, 1.0, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.49,1.701465368270874
"[1.938623295953457, 1.3646368758706253, 1.1506979603790009, 1.265767756416901, 1.162321172100001, 1.7363069361000012, 1.753845390000001, 0.8732691000000004, 0.6561000000000001, 1.2100000000000002, 0.9702990000000004, 1.0781100000000003, 0.9801000000000002, 1.0890000000000002, 1.1979000000000004, 0.81, 0.8910000000000001, 1.0890000000000002, 0.9, 1.4641000000000006, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 1.0890000000000002, 0.9900000000000001, 1.1979000000000004, 0.9900000000000001, 1.2100000000000002, 1.0, 1.0, 1.3045131000000005, 1.2100000000000002, 1.0890000000000002, 1.0, 1.0, 1.1, 1.0, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.59,1.427816390991211
"[2.132485625548803, 1.3646368758706253, 1.265767756416901, 1.265767756416901, 1.162321172100001, 1.7363069361000012, 1.753845390000001, 0.8732691000000004, 0.6561000000000001, 1.2100000000000002, 0.9702990000000004, 1.0781100000000003, 0.9801000000000002, 1.0890000000000002, 1.1979000000000004, 0.81, 0.8910000000000001, 1.0890000000000002, 0.9, 1.4641000000000006, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 1.0890000000000002, 0.9900000000000001, 1.1979000000000004, 0.9900000000000001, 1.2100000000000002, 1.1, 1.0, 1.3045131000000005, 1.2100000000000002, 1.0890000000000002, 1.0, 1.0, 1.1, 1.0, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.5,1.5743296146392822
"[2.132485625548803, 1.501100563457688, 1.265767756416901, 1.139190980775211, 1.2785532893100013, 1.7363069361000012, 1.753845390000001, 0.8732691000000004, 0.6561000000000001, 1.2100000000000002, 0.9702990000000004, 1.0781100000000003, 0.9801000000000002, 1.0890000000000002, 1.1979000000000004, 0.81, 0.8910000000000001, 1.0890000000000002, 0.9, 1.4641000000000006, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 0.9801000000000002, 0.9900000000000001, 1.1979000000000004, 0.9900000000000001, 1.2100000000000002, 1.1, 1.0, 1.3045131000000005, 1.2100000000000002, 1.0890000000000002, 1.0, 1.0, 1.1, 1.0, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.5,1.647953748703003
"[1.9192370629939226, 1.501100563457688, 1.265767756416901, 1.253110078852732, 1.2785532893100013, 1.7363069361000012, 1.9292299290000012, 0.8732691000000004, 0.6561000000000001, 1.2100000000000002, 0.9702990000000004, 1.0781100000000003, 0.9801000000000002, 1.0890000000000002, 1.1979000000000004, 0.81, 0.8910000000000001, 1.0890000000000002, 0.9, 1.4641000000000006, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 0.9801000000000002, 0.9900000000000001, 1.1979000000000004, 0.9900000000000001, 1.2100000000000002, 1.1, 1.0, 1.3045131000000005, 1.2100000000000002, 1.0890000000000002, 1.0, 1.0, 1.1, 1.0, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.52,1.632951736450195
"[2.111160769293315, 1.501100563457688, 1.265767756416901, 1.253110078852732, 1.2785532893100013, 1.5626762424900011, 1.9292299290000012, 0.9605960100000005, 0.6561000000000001, 1.2100000000000002, 0.8732691000000004, 1.0781100000000003, 0.9801000000000002, 1.0890000000000002, 1.1979000000000004, 0.81, 0.8910000000000001, 1.0890000000000002, 0.9, 1.4641000000000006, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 0.9801000000000002, 0.9900000000000001, 1.1979000000000004, 0.8910000000000001, 1.2100000000000002, 1.1, 1.0, 1.3045131000000005, 1.2100000000000002, 1.0890000000000002, 1.0, 1.0, 1.1, 1.0, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.48,1.67590594291687
"[2.111160769293315, 1.501100563457688, 1.265767756416901, 1.3784210867380053, 1.2785532893100013, 1.5626762424900011, 1.9292299290000012, 0.9605960100000005, 0.6561000000000001, 1.2100000000000002, 0.8732691000000004, 1.0781100000000003, 0.9801000000000002, 1.0890000000000002, 1.1979000000000004, 0.81, 0.8910000000000001, 1.0890000000000002, 0.9, 1.4641000000000006, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 0.9801000000000002, 0.9900000000000001, 1.1979000000000004, 0.8910000000000001, 1.2100000000000002, 1.1, 1.0, 1.4349644100000007, 1.2100000000000002, 1.0890000000000002, 1.0, 1.0, 1.1, 1.0, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.51,1.5546953678131104
"[1.9000446923639838, 1.501100563457688, 1.265767756416901, 1.3784210867380053, 1.2785532893100013, 1.5626762424900011, 1.9292299290000012, 0.9605960100000005, 0.7217100000000002, 1.2100000000000002, 0.8732691000000004, 1.0781100000000003, 0.8820900000000002, 1.0890000000000002, 1.1979000000000004, 0.81, 0.8910000000000001, 1.0890000000000002, 0.9, 1.4641000000000006, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 0.9801000000000002, 0.9900000000000001, 1.1979000000000004, 0.8910000000000001, 1.2100000000000002, 1.1, 1.0, 1.4349644100000007, 1.2100000000000002, 1.0890000000000002, 1.0, 1.0, 1.1, 1.0, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.47,1.6802928447723389
"[2.0900491616003825, 1.6512106198034568, 1.265767756416901, 1.3784210867380053, 1.2785532893100013, 1.5626762424900011, 1.9292299290000012, 0.9605960100000005, 0.7217100000000002, 1.2100000000000002, 0.8732691000000004, 1.0781100000000003, 0.8820900000000002, 1.0890000000000002, 1.1979000000000004, 0.81, 0.8910000000000001, 1.0890000000000002, 0.9, 1.4641000000000006, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 0.9801000000000002, 0.9900000000000001, 1.1979000000000004, 0.8910000000000001, 1.2100000000000002, 1.1, 1.0, 1.4349644100000007, 1.2100000000000002, 0.9801000000000002, 1.0, 1.0, 1.1, 1.0, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.53,1.952183485031128
"[1.8810442454403442, 1.6512106198034568, 1.265767756416901, 1.3784210867380053, 1.2785532893100013, 1.5626762424900011, 1.9292299290000012, 0.9605960100000005, 0.7217100000000002, 1.2100000000000002, 0.8732691000000004, 1.0781100000000003, 0.8820900000000002, 1.1979000000000004, 1.1979000000000004, 0.81, 0.8910000000000001, 1.0890000000000002, 0.9, 1.4641000000000006, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 0.9801000000000002, 0.9900000000000001, 1.1979000000000004, 0.8910000000000001, 1.2100000000000002, 1.1, 1.0, 1.4349644100000007, 1.2100000000000002, 0.9801000000000002, 1.0, 1.0, 1.1, 1.0, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.46,1.6581780910491943
"[1.8810442454403442, 1.8163316817838027, 1.265767756416901, 1.3784210867380053, 1.4064086182410016, 1.5626762424900011, 1.9292299290000012, 0.9605960100000005, 0.7217100000000002, 1.2100000000000002, 0.8732691000000004, 1.0781100000000003, 0.8820900000000002, 1.1979000000000004, 1.1979000000000004, 0.81, 0.8019000000000002, 1.0890000000000002, 0.9, 1.4641000000000006, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 0.9801000000000002, 1.0890000000000002, 1.1979000000000004, 0.8910000000000001, 1.2100000000000002, 1.1, 1.0, 1.4349644100000007, 1.2100000000000002, 0.9801000000000002, 1.1, 1.0, 1.1, 1.0, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.44,1.8024389743804927
"[2.069148669984379, 1.9979648499621832, 1.139190980775211, 1.3784210867380053, 1.5470494800651018, 1.5626762424900011, 1.9292299290000012, 0.9605960100000005, 0.7217100000000002, 1.2100000000000002, 0.8732691000000004, 0.9702990000000004, 0.8820900000000002, 1.1979000000000004, 1.1979000000000004, 0.81, 0.8019000000000002, 1.0890000000000002, 0.9, 1.4641000000000006, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 0.9801000000000002, 1.0890000000000002, 1.1979000000000004, 0.8910000000000001, 1.2100000000000002, 1.1, 1.0, 1.4349644100000007, 1.2100000000000002, 0.9801000000000002, 1.1, 1.0, 1.1, 1.0, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.56,1.6645245552062988
"[1.862233802985941, 1.7981683649659648, 1.139190980775211, 1.3784210867380053, 1.5470494800651018, 1.7189438667390013, 1.9292299290000012, 0.9605960100000005, 0.7217100000000002, 1.2100000000000002, 0.8732691000000004, 0.9702990000000004, 0.8820900000000002, 1.1979000000000004, 1.1979000000000004, 0.81, 0.8019000000000002, 1.0890000000000002, 0.9, 1.4641000000000006, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 0.9801000000000002, 1.0890000000000002, 1.1979000000000004, 0.8910000000000001, 1.2100000000000002, 1.1, 1.0, 1.4349644100000007, 1.2100000000000002, 0.9801000000000002, 1.1, 1.0, 1.1, 1.0, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.47,1.6434738636016846
"[2.0484571832845355, 1.6183515284693684, 1.139190980775211, 1.3784210867380053, 1.5470494800651018, 1.7189438667390013, 1.9292299290000012, 0.9605960100000005, 0.7217100000000002, 1.2100000000000002, 0.8732691000000004, 0.9702990000000004, 0.8820900000000002, 1.1979000000000004, 1.1979000000000004, 0.81, 0.8019000000000002, 1.0890000000000002, 0.9, 1.4641000000000006, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 0.9801000000000002, 1.0890000000000002, 1.1979000000000004, 0.8910000000000001, 1.2100000000000002, 1.1, 1.0, 1.4349644100000007, 1.2100000000000002, 0.9801000000000002, 1.1, 1.0, 1.1, 1.0, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.47,1.7385737895965576
"[2.2533029016129893, 1.4565163756224315, 1.139190980775211, 1.3784210867380053, 1.5470494800651018, 1.7189438667390013, 1.9292299290000012, 0.9605960100000005, 0.7217100000000002, 1.2100000000000002, 0.8732691000000004, 1.0673289000000006, 0.8820900000000002, 1.1979000000000004, 1.1979000000000004, 0.81, 0.8019000000000002, 1.0890000000000002, 0.9, 1.4641000000000006, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 0.9801000000000002, 1.0890000000000002, 1.1979000000000004, 0.8910000000000001, 1.2100000000000002, 1.1, 1.0, 1.4349644100000007, 1.2100000000000002, 0.9801000000000002, 1.1, 1.0, 1.1, 1.0, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.45,1.7958950996398926
"[2.4786331917742883, 1.4565163756224315, 1.139190980775211, 1.3784210867380053, 1.5470494800651018, 1.7189438667390013, 1.9292299290000012, 0.9605960100000005, 0.7217100000000002, 1.2100000000000002, 0.8732691000000004, 1.0673289000000006, 0.8820900000000002, 1.1979000000000004, 1.0781100000000003, 0.81, 0.8019000000000002, 1.0890000000000002, 0.9, 1.4641000000000006, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 0.9801000000000002, 1.0890000000000002, 1.1979000000000004, 0.8019000000000002, 1.2100000000000002, 1.1, 0.9, 1.4349644100000007, 1.2100000000000002, 0.9801000000000002, 1.1, 1.0, 1.1, 0.9, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.53,1.686182975769043
"[2.7264965109517174, 1.4565163756224315, 1.139190980775211, 1.3784210867380053, 1.7017544280716121, 1.5470494800651013, 1.9292299290000012, 0.9605960100000005, 0.7217100000000002, 1.2100000000000002, 0.8732691000000004, 1.0673289000000006, 0.8820900000000002, 1.1979000000000004, 1.0781100000000003, 0.81, 0.8820900000000003, 1.0890000000000002, 0.9, 1.4641000000000006, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 0.9801000000000002, 1.0890000000000002, 1.1979000000000004, 0.8019000000000002, 1.2100000000000002, 1.1, 0.9, 1.4349644100000007, 1.2100000000000002, 0.9801000000000002, 1.1, 1.0, 1.1, 0.9, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.53,1.4807145595550537
"[2.7264965109517174, 1.4565163756224315, 1.0252718826976899, 1.240578978064205, 1.7017544280716121, 1.5470494800651013, 2.1221529219000015, 0.9605960100000005, 0.7217100000000002, 1.2100000000000002, 0.8732691000000004, 1.0673289000000006, 0.8820900000000002, 1.1979000000000004, 1.0781100000000003, 0.81, 0.8820900000000003, 1.0890000000000002, 0.9, 1.4641000000000006, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 0.9801000000000002, 1.0890000000000002, 1.1979000000000004, 0.8019000000000002, 1.2100000000000002, 1.1, 0.9, 1.4349644100000007, 1.2100000000000002, 0.9801000000000002, 1.1, 1.0, 1.1, 0.9, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.53,1.4458320140838623
"[2.7264965109517174, 1.4565163756224315, 1.127799070967459, 1.240578978064205, 1.7017544280716121, 1.5470494800651013, 2.1221529219000015, 0.9605960100000005, 0.7217100000000002, 1.2100000000000002, 0.8732691000000004, 1.0673289000000006, 0.8820900000000002, 1.1979000000000004, 1.0781100000000003, 0.81, 0.8820900000000003, 1.0890000000000002, 0.81, 1.4641000000000006, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 0.9801000000000002, 1.0890000000000002, 1.1979000000000004, 0.8019000000000002, 1.2100000000000002, 1.1, 0.9, 1.4349644100000007, 1.2100000000000002, 0.9801000000000002, 1.1, 1.0, 1.1, 0.9, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.46,1.5067265033721924
"[2.9991461620468893, 1.4565163756224315, 1.127799070967459, 1.240578978064205, 1.7017544280716121, 1.5470494800651013, 2.1221529219000015, 0.9605960100000005, 0.6495390000000002, 1.2100000000000002, 0.8732691000000004, 1.1740617900000008, 0.8820900000000002, 1.1979000000000004, 1.0781100000000003, 0.81, 0.8820900000000003, 1.0890000000000002, 0.81, 1.3176900000000007, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 0.9801000000000002, 1.0890000000000002, 1.1979000000000004, 0.8019000000000002, 1.2100000000000002, 1.1, 0.9, 1.4349644100000007, 1.2100000000000002, 0.9801000000000002, 1.1, 1.0, 1.1, 0.9, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.48,1.642338752746582
"[3.2990607782515786, 1.4565163756224315, 1.127799070967459, 1.240578978064205, 1.531578985264451, 1.5470494800651013, 2.1221529219000015, 0.9605960100000005, 0.6495390000000002, 1.2100000000000002, 0.8732691000000004, 1.1740617900000008, 0.8820900000000002, 1.1979000000000004, 1.0781100000000003, 0.81, 0.8820900000000003, 1.0890000000000002, 0.81, 1.3176900000000007, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 0.9801000000000002, 1.0890000000000002, 1.0781100000000003, 0.8019000000000002, 1.2100000000000002, 1.1, 0.9, 1.4349644100000007, 1.2100000000000002, 0.9801000000000002, 1.1, 1.0, 1.1, 0.9, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.39,1.789888620376587
"[3.2990607782515786, 1.4565163756224315, 1.127799070967459, 1.240578978064205, 1.531578985264451, 1.5470494800651013, 2.1221529219000015, 0.9605960100000005, 0.6495390000000002, 1.2100000000000002, 0.8732691000000004, 1.0566556110000007, 0.7938810000000002, 1.0781100000000003, 1.0781100000000003, 0.81, 0.8820900000000003, 1.0890000000000002, 0.81, 1.3176900000000007, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 0.9801000000000002, 1.0890000000000002, 1.0781100000000003, 0.8019000000000002, 1.2100000000000002, 1.1, 0.9, 1.4349644100000007, 1.2100000000000002, 0.9801000000000002, 1.1, 1.0, 1.1, 0.9, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.48,1.7230491638183594
"[3.6289668560767367, 1.4565163756224315, 1.127799070967459, 1.240578978064205, 1.531578985264451, 1.5470494800651013, 2.1221529219000015, 0.9605960100000005, 0.6495390000000002, 1.2100000000000002, 0.7859421900000003, 1.0566556110000007, 0.7938810000000002, 1.0781100000000003, 1.0781100000000003, 0.81, 0.8820900000000003, 1.0890000000000002, 0.81, 1.3176900000000007, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 0.9801000000000002, 1.0890000000000002, 1.0781100000000003, 0.8019000000000002, 1.2100000000000002, 1.1, 0.9, 1.4349644100000007, 1.2100000000000002, 0.9801000000000002, 1.1, 1.0, 1.1, 0.9, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.4,1.4843864440917969
"[3.6289668560767367, 1.4565163756224315, 1.0150191638707131, 1.1165210802577845, 1.531578985264451, 1.5470494800651013, 2.1221529219000015, 0.9605960100000005, 0.6495390000000002, 1.2100000000000002, 0.7859421900000003, 1.0566556110000007, 0.7938810000000002, 1.0781100000000003, 1.0781100000000003, 0.81, 0.8820900000000003, 1.0890000000000002, 0.81, 1.3176900000000007, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 0.9801000000000002, 1.0890000000000002, 1.0781100000000003, 0.8019000000000002, 1.2100000000000002, 1.1, 0.9, 1.4349644100000007, 1.2100000000000002, 0.9801000000000002, 1.1, 1.0, 1.1, 0.9, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.45,1.58971905708313
"[3.6289668560767367, 1.6021680131846747, 1.0150191638707131, 1.1165210802577845, 1.531578985264451, 1.5470494800651013, 2.1221529219000015, 0.9605960100000005, 0.6495390000000002, 1.2100000000000002, 0.7859421900000003, 1.0566556110000007, 0.7938810000000002, 1.0781100000000003, 1.0781100000000003, 0.81, 0.8820900000000003, 1.0890000000000002, 0.81, 1.3176900000000007, 0.9900000000000001, 0.9900000000000001, 0.6561000000000001, 0.9801000000000002, 1.0890000000000002, 1.0781100000000003, 0.8019000000000002, 1.2100000000000002, 1.1, 0.9, 1.4349644100000007, 1.2100000000000002, 0.9801000000000002, 1.1, 1.0, 1.1, 0.9, 1.0, 1.1, 1.1, 1.0, 0.9900000000000001]",0.47,1.5591418743133545
